redirect_id,old_urls,current_url,suffix,template,record_name,handler,record_id,page_number,row_index,parsed_at,method
page_47_8487,додати,/bezreminnyi-strapon-strap-on-me-violet-m-povnistiu-rehulovanyi-diametr-33-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Violet M, повністю регульований, діаметр 3,3 см",17,7975,47,67,2025-08-20T22:11:09.497148,super_optimized_evaluate_all
page_47_8488,додати,/bezreminnyi-strapon-strap-on-me-violet-l-povnistiu-rehulovanyi-diametr-37-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Violet L, повністю регульований, діаметр 3,7 см",17,7976,47,68,2025-08-20T22:11:09.497150,super_optimized_evaluate_all
page_47_8489,додати,/bezreminnyi-strapon-strap-on-me-violet-xl-povnistiu-rehulovanyi-diametr-45-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Violet XL, повністю регульований, діаметр 4,5 см",17,7977,47,69,2025-08-20T22:11:09.497151,super_optimized_evaluate_all
page_47_8490,додати,/bezreminnyi-strapon-strap-on-me-black-s-povnistiu-rehulovanyi-diametr-27-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Black S, повністю регульований, діаметр 2,7 см",17,7978,47,70,2025-08-20T22:11:09.497153,super_optimized_evaluate_all
page_47_8491,додати,/bezreminnyi-strapon-strap-on-me-black-m-povnistiu-rehulovanyi-diametr-33-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Black M, повністю регульований, діаметр 3,3 см",17,7979,47,71,2025-08-20T22:11:09.497154,super_optimized_evaluate_all
page_47_8492,додати,/bezreminnyi-strapon-strap-on-me-black-l-povnistiu-rehulovanyi-diametr-37-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Black L, повністю регульований, діаметр 3,7 см",17,7980,47,72,2025-08-20T22:11:09.497155,super_optimized_evaluate_all
page_47_8493,додати,/bezreminnyi-strapon-strap-on-me-black-xl-povnistiu-rehulovanyi-diametr-45-sm,/,КАТАЛОГ,"Безремінний страпон Strap-On-Me Black XL, повністю регульований, діаметр 4,5 см",17,7981,47,73,2025-08-20T22:11:09.497157,super_optimized_evaluate_all
page_47_8494,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-black-m-diametr-33-sm-pult-dk-rehulovany,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Black M, діаметр 3,3 см, пульт ДК, регульовани",17,7982,47,74,2025-08-20T22:11:09.497158,super_optimized_evaluate_all
page_47_8495,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-flesh-m-diametr-33sm-pult-dk-rehulovanyi,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Flesh M, діаметр 3,3см, пульт ДК, регульований",17,7983,47,75,2025-08-20T22:11:09.497159,super_optimized_evaluate_all
page_47_8496,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-violet-m-diametr-33-sm-pult-dk-rehulovan,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Violet M, діаметр 3,3 см, пульт ДК, регульован",17,7984,47,76,2025-08-20T22:11:09.497161,super_optimized_evaluate_all
page_47_8497,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-violet-l-diam.-37-sm-pult-dk-rehulovanyi,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Violet L, діам. 3,7 см, пульт ДК, регульований",17,7985,47,77,2025-08-20T22:11:09.497163,super_optimized_evaluate_all
page_47_8498,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-violet-xl-diam.-45-sm-pult-dk-rehulovany,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Violet XL, діам. 4,5 см, пульт ДК, регульовани",17,7986,47,78,2025-08-20T22:11:09.497164,super_optimized_evaluate_all
page_47_8499,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-flesh-l-diametr-37-sm-pult-dk-rehulovany,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Flesh L, діаметр 3,7 см, пульт ДК, регульовани",17,7987,47,79,2025-08-20T22:11:09.497166,super_optimized_evaluate_all
page_47_8500,додати,/bezreminnyi-strapon-z-vibratsiieiu-strap-on-me-vibrating-black-l-diametr-37sm-pult-dk-rehulovanyi,/,КАТАЛОГ,"Безремінний страпон з вібрацією Strap-On-Me Vibrating Black L, діаметр 3,7см, пульт ДК, регульований",17,7988,47,80,2025-08-20T22:11:09.497167,super_optimized_evaluate_all
page_47_8501,додати,/bezreminnyi-strapon-adrien-lastic-queens-s-rehulovanyi-vyhyn-diametr-3-sm,/,КАТАЛОГ,"Безремінний страпон Adrien Lastic Queens S, регульований вигин, діаметр 3 см",17,7989,47,81,2025-08-20T22:11:09.497168,super_optimized_evaluate_all
page_47_8502,додати,/bezreminnyi-strapon-adrien-lastic-queens-m-rehulovanyi-vyhyn-diametr-34-sm,/,КАТАЛОГ,"Безремінний страпон Adrien Lastic Queens M, регульований вигин, діаметр 3,4 см",17,7990,47,82,2025-08-20T22:11:09.497170,super_optimized_evaluate_all
page_47_8503,додати,/bezreminnyi-strapon-adrien-lastic-queens-l-rehulovanyi-vyhyn-diametr-38-sm,/,КАТАЛОГ,"Безремінний страпон Adrien Lastic Queens L, регульований вигин, діаметр 3,8 см",17,7991,47,83,2025-08-20T22:11:09.497171,super_optimized_evaluate_all
page_47_8504,додати,/bezreminnyi-vibrostrapon-z-vakuumnoiu-stymuliatsiieiu-strap-on-me-multi-orgasm-black-s-rehulovanyi,/,КАТАЛОГ,"Безремінний вібрострапон з вакуумною стимуляцією Strap-On-Me MULTI ORGASM Black S, регульований",17,7992,47,84,2025-08-20T22:11:09.497172,super_optimized_evaluate_all
page_47_8505,додати,/bezreminnyi-vibrostrapon-z-vakuumnoiu-stymuliatsiieiu-strap-on-me-multi-orgasm-black-s-miata-upakovka,/,КАТАЛОГ,Безремінний вібрострапон з вакуумною стимуляцією Strap-On-Me MULTI ORGASM Black S (м'ята упаковка),17,7993,47,85,2025-08-20T22:11:09.497174,super_optimized_evaluate_all
page_47_8506,додати,/bezreminnyi-vibrostrapon-z-vakuumnoiu-stymuliatsiieiu-strap-on-me-multi-orgasm-fuchsia-m-rehulovanyi,/,КАТАЛОГ,"Безремінний вібрострапон з вакуумною стимуляцією Strap-On-Me MULTI ORGASM Fuchsia M, регульований",17,7994,47,86,2025-08-20T22:11:09.497176,super_optimized_evaluate_all
page_47_8507,додати,/bezreminnyi-vibrostrapon-z-vakuumnoiu-stymuliatsiieiu-strap-on-me-multi-orgasm-blue-l-rehulovanyi,/,КАТАЛОГ,"Безремінний вібрострапон з вакуумною стимуляцією Strap-On-Me MULTI ORGASM Blue L, регульований",17,7995,47,87,2025-08-20T22:11:09.497178,super_optimized_evaluate_all
page_47_8508,додати,/bezreminnyi-vibrostrapon-z-vakuumnoiu-stymuliatsiieiu-strap-on-me-multi-orgasm-black-xl-rehulovanyi,/,КАТАЛОГ,"Безремінний вібрострапон з вакуумною стимуляцією Strap-On-Me MULTI ORGASM Black XL, регульований",17,7996,47,88,2025-08-20T22:11:09.497180,super_optimized_evaluate_all
page_47_8509,додати,/nabir-dlia-strapona-doc-johnson-vac-u-lock-dual-density-starter-set-vanilla-diametr-2kh38-sm-51-sm,/,КАТАЛОГ,"Набір для страпона Doc Johnson Vac-U-Lock Dual Density Starter Set Vanilla, діаметр 2х3,8 см, 5,1 см",17,7997,47,89,2025-08-20T22:11:09.497182,super_optimized_evaluate_all
page_47_8510,додати,/nabir-dlia-strapona-doc-johnson-vac-u-lock-dual-density-ultraskyn-set-diametr-345sm,/,КАТАЛОГ,"Набір для страпона Doc Johnson Vac-U-Lock Dual Density UltraSKYN Set, діаметр 3×4,5см",17,7998,47,90,2025-08-20T22:11:09.497183,super_optimized_evaluate_all
page_47_8511,додати,/nabir-dlia-straponu-doc-johnson-vac-u-lock-dual-density-ultraskyn-colors-set-diametr-3kh45-sm,/,КАТАЛОГ,"Набір для страпону Doc Johnson Vac-U-Lock Dual Density UltraSKYN Colors Set, діаметр 3х4,5 см",17,7999,47,91,2025-08-20T22:11:09.497185,super_optimized_evaluate_all
page_47_8512,додати,/nabir-dlia-strapona-doc-johnson-vac-u-lock-crystal-jellies-set-diametr-38sm-245sm-51-sm,/,КАТАЛОГ,"Набір для страпона Doc Johnson Vac-U-Lock Crystal Jellies Set, діаметр 3,8см, 2×4,5см, 5,1 см",17,8000,47,92,2025-08-20T22:11:09.497186,super_optimized_evaluate_all
page_47_8513,додати,/nabir-dlia-strapona-doc-johnson-vac-u-lock-dual-density-experienced-set-diametr-27sm-77sm,/,КАТАЛОГ,"Набір для страпона Doc Johnson Vac-U-Lock Dual Density Experienced Set, діаметр 2×7см, 7,7см",17,8001,47,93,2025-08-20T22:11:09.497188,super_optimized_evaluate_all
page_47_8514,додати,/nabir-dlia-strapona-doc-johnson-body-extensions-be-ready-black,/,КАТАЛОГ,Набір для страпона Doc Johnson Body Extensions - BE Ready - Black,17,8002,47,94,2025-08-20T22:11:09.497190,super_optimized_evaluate_all
page_47_8515,додати,/nabir-dlia-strapona-z-vibratsiieiu-doc-johnson-body-extensions-be-naughty-black,/,КАТАЛОГ,Набір для страпона з вібрацією Doc Johnson Body Extensions - BE Naughty - Black,17,8003,47,95,2025-08-20T22:11:09.497191,super_optimized_evaluate_all
page_47_8516,додати,/nabir-dlia-strapona-doc-johnson-vac-u-lock-vibrating-dual-density-ultraskyn-set-diametr-338-sm,/,КАТАЛОГ,"Набір для страпона Doc Johnson Vac-U-Lock VIBRATING Dual Density ULTRASKYN Set: діаметр 3×3,8 см",17,8004,47,96,2025-08-20T22:11:09.497192,super_optimized_evaluate_all
page_47_8517,додати,/nabir-dlia-strapona-doc-johnson-vac-u-lock-dual-density-extreme-set-diametr-772-sm-2699-sm,/,КАТАЛОГ,"Набір для страпона Doc Johnson Vac-U-Lock Dual Density Extreme Set, діаметр: 7,72 см, 2×6,99 см",17,8005,47,97,2025-08-20T22:11:09.497194,super_optimized_evaluate_all
page_47_8518,додати,/nasadka-dlia-strapona-sportsheets-silicone-dildo-skyn-dyametr-33sm,/,КАТАЛОГ,"Насадка для страпона Sportsheets Silicone Dildo Skyn, диаметр 3,3см",17,8006,47,98,2025-08-20T22:11:09.497195,super_optimized_evaluate_all
page_47_8519,додати,/nasadka-dlia-strapona-sportsheets-silicone-dildo-flare-dyametr-33sm,/,КАТАЛОГ,"Насадка для страпона Sportsheets Silicone Dildo Flare, диаметр 3,3см",17,8007,47,99,2025-08-20T22:11:09.497197,super_optimized_evaluate_all
page_47_8520,додати,/nasadka-dlia-straponu-strap-on-me-dual-density-dildo-flesh-s-diametr-27-sm-dvosharova-hnuchkyi,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Dual Density Dildo Flesh S, діаметр 2,7 см, двошарова, гнучкий",17,8008,47,100,2025-08-20T22:11:09.497198,super_optimized_evaluate_all
page_47_8521,додати,/nasadka-dlia-straponu-strap-on-me-dual-density-dildo-flesh-m-diametr-33-sm-dvosharova-hnuchkyi,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Dual Density Dildo Flesh M, діаметр 3,3 см, двошарова, гнучкий",17,8009,47,101,2025-08-20T22:11:09.497200,super_optimized_evaluate_all
page_47_8522,додати,/nasadka-dlia-straponu-strap-on-me-dual-density-dildo-flesh-l-diametr-37-sm-dvosharova-hnuchkyi,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Dual Density Dildo Flesh L, діаметр 3,7 см, двошарова, гнучкий",17,8010,47,102,2025-08-20T22:11:09.497202,super_optimized_evaluate_all
page_47_8523,додати,/nasadka-dlia-straponu-strap-on-me-dual-density-dildo-flesh-xl-diametr-45-sm-dvosharova-hnuchka,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Dual Density Dildo Flesh XL, діаметр 4,5 см, двошарова, гнучка",17,8011,47,103,2025-08-20T22:11:09.497203,super_optimized_evaluate_all
page_47_8524,додати,/nasadka-dlia-straponu-strap-on-me-mono-density-dildo-rose-m-diam.-33-sm-odnosharovyi-sylikon-hnuchk,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Mono Density Dildo Rose M, діам. 3,3 см, одношаровий силікон, гнучк",17,8012,47,104,2025-08-20T22:11:09.497205,super_optimized_evaluate_all
page_47_8525,додати,/nasadka-dlia-straponu-strap-on-me-mono-density-dildo-m-blue-diam.-33-sm-odnosharovyi-sylikon-hnuchk,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Mono Density Dildo M Blue, діам. 3,3 см, одношаровий силікон, гнучк",17,8013,47,105,2025-08-20T22:11:09.497206,super_optimized_evaluate_all
page_47_8526,додати,/nasadka-dlia-straponu-strap-on-me-mono-density-dildo-violet-m-diam.-33-sm-odnosharovyi-sylikon-hnu,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me Mono Density Dildo Violet M, діам. 3,3 см, одношаровий силікон, гну",17,8014,47,106,2025-08-20T22:11:09.497208,super_optimized_evaluate_all
page_47_8527,додати,/nasadka-dlia-straponu-strap-on-me-pg-spot-dildo-sylikon-rozmir-s,/,КАТАЛОГ,"Насадка для страпону Strap-On-Me P&G-Spot Dildo, силікон, розмір S",17,8015,47,107,2025-08-20T22:11:09.497210,super_optimized_evaluate_all
page_47_8528,додати,/dyldo-strap-on-me-dildo-plug-snaky-metallic-blue-rozmir-m-diametr-4-sm-vvidna-dovzhyna-153-sm,/,КАТАЛОГ,"Дилдо Strap-On-Me DILDO PLUG SNAKY METALLIC BLUE, розмір M, діаметр 4 см, ввідна довжина 15,3 см",17,8016,47,108,2025-08-20T22:11:09.497211,super_optimized_evaluate_all
page_47_8529,додати,/nasadka-dlia-strapona-strap-on-me-dildo-plug-balls-blue-metallic-m,/,КАТАЛОГ,Насадка для страпона Strap-On-Me Dildo Plug Balls Blue Metallic M,17,8017,47,109,2025-08-20T22:11:09.497213,super_optimized_evaluate_all
page_47_8530,додати,/nasadka-dlia-strapona-strap-on-me-dildo-plug-beads-framboise-metallic-m,/,КАТАЛОГ,Насадка для страпона Strap-On-Me Dildo Plug Beads Framboise Metallic M,17,8018,47,110,2025-08-20T22:11:09.497215,super_optimized_evaluate_all
page_47_8531,додати,/nasadka-dlia-strapona-strap-on-me-dildo-plug-curvy-rose-dragee-metallic-m,/,КАТАЛОГ,Насадка для страпона Strap-On-Me Dildo Plug Curvy Rose Dragee Metallic M,17,8019,47,111,2025-08-20T22:11:09.497216,super_optimized_evaluate_all
page_47_8532,додати,/nasadka-dlia-strapona-strap-on-me-dildo-plug-pg-lilas-metallic-m,/,КАТАЛОГ,Насадка для страпона Strap-On-Me Dildo Plug P&G Lilas Metallic M,17,8020,47,112,2025-08-20T22:11:09.497218,super_optimized_evaluate_all
page_47_8533,додати,/faloprotez-doc-johnson-strappy-penis-hard-on-cock-7-inch-zovn.-diam.-47-sm-vnutr.-diam.-39-sm,/,КАТАЛОГ,"Фалопротез Doc Johnson Strappy Penis-Hard On Cock 7 inch, зовн. діам. 4,7 см, внутр. діам. 3,9 см",17,8021,47,113,2025-08-20T22:11:09.497219,super_optimized_evaluate_all
page_47_8534,додати,/faloprotez-doc-johnson-strappy-penis-hard-on-cock-9-inch-zovn.-diam.-55-sm-vnutr.-diam.-47sm,/,КАТАЛОГ,"Фалопротез Doc Johnson Strappy Penis-Hard On Cock 9 inch, зовн. діам. 5,5 см, внутр. діам. 4,7см",17,8022,47,114,2025-08-20T22:11:09.497221,super_optimized_evaluate_all
page_47_8535,додати,/faloprotez-doc-johnson-strappy-ballsy-pecker-7-inch,/,КАТАЛОГ,Фалопротез Doc Johnson Strappy - Ballsy Pecker - 7 inch,17,8023,47,115,2025-08-20T22:11:09.497222,super_optimized_evaluate_all
